cik,company.name,form.type,date.filed,accession.number,period.of.report,fiscal.yr.end,filer.no,filer.company.name,filer.cik,sic,irs,state.of.incorp,business.street1,business.street2,business.city,business.state,business.zip,mail.street1,mail.street2,mail.city,mail.state,mail.zip
1471824,Teucrium Commodity Trust,10-Q,8/9/18,0001654954-18-008696,6/30/18,,1, TEUCRIUM COMMODITY TRUST,1471824,7363,0,,115 CHRISTINA LANDING DRIVE,UNIT 2004,WILMINGTON,DE,19801,115 CHRISTINA LANDING DRIVE,UNIT 2004,WILMINGTON,DE,19801
1471824,Teucrium Commodity Trust,10-Q,11/9/18,0001654954-18-012275,9/30/18,,1, TEUCRIUM COMMODITY TRUST,1471824,7363,0,,115 CHRISTINA LANDING DRIVE,UNIT 2004,WILMINGTON,DE,19801,115 CHRISTINA LANDING DRIVE,UNIT 2004,WILMINGTON,DE,19801
1471824,Teucrium Commodity Trust,10-Q,5/10/19,0001654954-19-005629,3/31/19,,1, TEUCRIUM COMMODITY TRUST,1471824,7363,0,,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,5401,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,5401
1471824,Teucrium Commodity Trust,10-Q,8/9/19,0001654954-19-009134,6/30/19,,1, TEUCRIUM COMMODITY TRUST,1471824,7363,0,,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,5401,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,5401
1471824,Teucrium Commodity Trust,10-Q,11/8/19,0001654954-19-012537,9/30/19,,1, TEUCRIUM COMMODITY TRUST,1471824,7363,0,,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,5401,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,5401
1471824,Teucrium Commodity Trust,10-Q,5/8/20,0001654954-20-005084,3/31/20,,1, TEUCRIUM COMMODITY TRUST,1471824,7363,0,,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,5401,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,5401
1471824,Teucrium Commodity Trust,10-Q,8/7/20,0001654954-20-008670,6/30/20,,1, TEUCRIUM COMMODITY TRUST,1471824,7363,0,,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,5401,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,5401
1471824,Teucrium Commodity Trust,10-Q,11/9/20,0001654954-20-011992,9/30/20,,1, TEUCRIUM COMMODITY TRUST,1471824,7363,0,,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,5401,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,5401
1471824,Teucrium Commodity Trust,10-Q,5/10/21,0001654954-21-005354,3/31/21,,1, TEUCRIUM COMMODITY TRUST,1471824,7363,0,,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,5401,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,5401
1471824,Teucrium Commodity Trust,10-Q,8/9/21,0001654954-21-008610,6/30/21,,1, TEUCRIUM COMMODITY TRUST,1471824,7363,0,,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,5401,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,5401
1471824,Teucrium Commodity Trust,10-Q,11/9/21,0001654954-21-011843,9/30/21,,1, TEUCRIUM COMMODITY TRUST,1471824,7363,0,,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,5401,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,5401
1506492,Sunshine Heart  Inc ,10-Q,5/12/17,0001104659-17-032313,3/31/17,1231,1," SUNSHINE HEART, INC.",1506492,7363,680533453, DE,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344
1506492,CHF Solutions  Inc ,10-Q,8/10/17,0001140361-17-031097,6/30/17,1231,1," CHF SOLUTIONS, INC.",1506492,7363,680533453, DE,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344
1506492,CHF Solutions  Inc ,10-Q,11/2/17,0001140361-17-040773,9/30/17,1231,1," CHF SOLUTIONS, INC.",1506492,7363,680533453, DE,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344
1506492,CHF Solutions  Inc ,10-Q,5/10/18,0001140361-18-022659,3/31/18,1231,1," CHF SOLUTIONS, INC.",1506492,7363,680533453, DE,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344
1506492,CHF Solutions  Inc ,10-Q,8/9/18,0001140361-18-036025,6/30/18,1231,1," CHF SOLUTIONS, INC.",1506492,7363,680533453, DE,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344
1506492,CHF Solutions  Inc ,10-Q,11/7/18,0001140361-18-042642,9/30/18,1231,1," CHF SOLUTIONS, INC.",1506492,7363,680533453, DE,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344
1506492,CHF Solutions  Inc ,10-Q,5/9/19,0001140361-19-008866,3/31/19,1231,1," CHF SOLUTIONS, INC.",1506492,7363,680533453, DE,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344
1506492,CHF Solutions  Inc ,10-Q,8/8/19,0001140361-19-014608,6/30/19,1231,1," CHF SOLUTIONS, INC.",1506492,7363,680533453, DE,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344
1506492,CHF Solutions  Inc ,10-Q,11/8/19,0001140361-19-020199,9/30/19,1231,1," CHF SOLUTIONS, INC.",1506492,7363,680533453, DE,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344
1506492,CHF Solutions  Inc ,10-Q,5/14/20,0001140361-20-011626,3/31/20,1231,1," CHF SOLUTIONS, INC.",1506492,7363,680533453, DE,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344
1506492,CHF Solutions  Inc ,10-Q,8/5/20,0001140361-20-017557,6/30/20,1231,1," CHF SOLUTIONS, INC.",1506492,7363,680533453, DE,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344
1506492,CHF Solutions  Inc ,10-Q,11/12/20,0001140361-20-025349,9/30/20,1231,1," CHF SOLUTIONS, INC.",1506492,7363,680533453, DE,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344
1506492,Nuwellis  Inc ,10-Q,5/13/21,0001140361-21-017219,3/31/21,1231,1," NUWELLIS, INC.",1506492,7363,680533453, DE,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344
1506492,Nuwellis  Inc ,10-Q,8/12/21,0001140361-21-028094,6/30/21,1231,1," NUWELLIS, INC.",1506492,7363,680533453, DE,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344
1506492,Nuwellis  Inc ,10-Q,11/10/21,0001140361-21-037426,9/30/21,1231,1," NUWELLIS, INC.",1506492,7363,680533453, DE,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344,12988 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344
1510247,LIFEAPPS BRANDS INC ,10-Q,5/22/17,0001615774-17-002582,3/31/17,1231,1, LIFEAPPS BRANDS INC.,1510247,7363,800671280, DE,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121
1510247,LIFEAPPS BRANDS INC ,10-Q,8/21/17,0001615774-17-004585,6/30/17,1231,1, LIFEAPPS BRANDS INC.,1510247,7363,800671280, DE,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121
1510247,LIFEAPPS BRANDS INC ,10-Q,11/13/17,0001615774-17-006446,9/30/17,1231,1, LIFEAPPS BRANDS INC.,1510247,7363,800671280, DE,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121
1510247,LIFEAPPS BRANDS INC ,10-Q,5/15/18,0001615774-18-003883,3/31/18,1231,1, LIFEAPPS BRANDS INC.,1510247,7363,800671280, DE,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121
1510247,LIFEAPPS BRANDS INC ,10-Q,8/20/18,0001615774-18-008370,6/30/18,1231,1, LIFEAPPS BRANDS INC.,1510247,7363,800671280, DE,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121
1510247,LIFEAPPS BRANDS INC ,10-Q,12/31/18,0001615774-18-015192,9/30/18,1231,1, LIFEAPPS BRANDS INC.,1510247,7363,800671280, DE,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121
1510247,LGBTQ Loyalty Holdings  Inc ,10-Q,5/17/19,0001615774-19-008113,3/31/19,1231,1," LGBTQ LOYALTY HOLDINGS, INC.",1510247,7363,800671280, DE,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121
1510247,LGBTQ Loyalty Holdings  Inc ,10-Q,8/14/19,0001213900-19-015799,6/30/19,1231,1," LGBTQ LOYALTY HOLDINGS, INC.",1510247,7363,800671280, DE,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121
1510247,LGBTQ Loyalty Holdings  Inc ,10-Q,11/14/19,0001493152-19-017349,9/30/19,1231,1," LGBTQ LOYALTY HOLDINGS, INC.",1510247,7363,800671280, DE,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121
1510247,LGBTQ Loyalty Holdings  Inc ,10-Q,7/6/20,0001493152-20-012641,3/31/20,1231,1," LGBTQ LOYALTY HOLDINGS, INC.",1510247,7363,800671280, DE,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121
1510247,LGBTQ Loyalty Holdings  Inc ,10-Q,8/14/20,0001493152-20-015939,6/30/20,1231,1," LGBTQ LOYALTY HOLDINGS, INC.",1510247,7363,800671280, DE,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121
1510247,LGBTQ Loyalty Holdings  Inc ,10-Q,11/16/20,0001493152-20-021711,9/30/20,1231,1," LGBTQ LOYALTY HOLDINGS, INC.",1510247,7363,800671280, DE,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121
1510247,LGBTQ Loyalty Holdings  Inc ,10-Q,5/17/21,0001493152-21-011909,3/31/21,1231,1," LGBTQ LOYALTY HOLDINGS, INC.",1510247,7363,800671280, DE,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121
1510247,LGBTQ Loyalty Holdings  Inc ,10-Q,8/16/21,0001493152-21-020055,6/30/21,1231,1," LGBTQ LOYALTY HOLDINGS, INC.",1510247,7363,800671280, DE,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121
1510247,LGBTQ Loyalty Holdings  Inc ,10-Q,11/12/21,0001493152-21-028151,9/30/21,1231,1," LGBTQ LOYALTY HOLDINGS, INC.",1510247,7363,800671280, DE,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121,5752 OBERLIN DRIVE,#106,SAN DIEGO,CA,92121
1514743,IF Bancorp  Inc ,10-Q,2/9/17,0001193125-17-035540,12/31/16,707,1," IF BANCORP, INC.",1514743,7363,0, MD,201 E. CHERRY ST,,WATSEKA,IL,60970,201 E. CHERRY ST,,WATSEKA,IL,60970
1514743,IF Bancorp  Inc ,10-Q,5/11/17,0001193125-17-166833,3/31/17,707,1," IF BANCORP, INC.",1514743,7363,0, MD,201 E. CHERRY ST,,WATSEKA,IL,60970,201 E. CHERRY ST,,WATSEKA,IL,60970
1514743,IF Bancorp  Inc ,10-Q,11/9/17,0001193125-17-338322,9/30/17,707,1," IF BANCORP, INC.",1514743,7363,0, MD,201 E. CHERRY ST,,WATSEKA,IL,60970,201 E. CHERRY ST,,WATSEKA,IL,60970
1514743,IF Bancorp  Inc ,10-Q,2/9/18,0001193125-18-037703,12/31/17,707,1," IF BANCORP, INC.",1514743,7363,0, MD,201 E. CHERRY ST,,WATSEKA,IL,60970,201 E. CHERRY ST,,WATSEKA,IL,60970
1514743,IF Bancorp  Inc ,10-Q,5/10/18,0001193125-18-158879,3/31/18,630,1," IF BANCORP, INC.",1514743,7363,0, MD,201 E. CHERRY ST,,WATSEKA,IL,60970,201 E. CHERRY ST,,WATSEKA,IL,60970
1514743,IF Bancorp  Inc ,10-Q,11/9/18,0001193125-18-323483,9/30/18,630,1," IF BANCORP, INC.",1514743,7363,0, MD,201 E. CHERRY ST,,WATSEKA,IL,60970,201 E. CHERRY ST,,WATSEKA,IL,60970
1514743,IF Bancorp  Inc ,10-Q,2/12/19,0001193125-19-035283,12/31/18,630,1," IF BANCORP, INC.",1514743,7363,0, MD,201 E. CHERRY ST,,WATSEKA,IL,60970,201 E. CHERRY ST,,WATSEKA,IL,60970
1514743,IF Bancorp  Inc ,10-Q,5/9/19,0001193125-19-142603,3/31/19,630,1," IF BANCORP, INC.",1514743,7363,0, MD,201 E. CHERRY ST,,WATSEKA,IL,60970,201 E. CHERRY ST,,WATSEKA,IL,60970
1514743,IF Bancorp  Inc ,10-Q,11/12/19,0001193125-19-289856,9/30/19,630,1," IF BANCORP, INC.",1514743,7363,0, MD,201 E. CHERRY ST,,WATSEKA,IL,60970,201 E. CHERRY ST,,WATSEKA,IL,60970
1514743,IF Bancorp  Inc ,10-Q,2/7/20,0001193125-20-027719,12/31/19,630,1," IF BANCORP, INC.",1514743,7363,0, MD,201 E. CHERRY ST,,WATSEKA,IL,60970,201 E. CHERRY ST,,WATSEKA,IL,60970
1514743,IF Bancorp  Inc ,10-Q,5/12/20,0001193125-20-140027,3/31/20,630,1," IF BANCORP, INC.",1514743,7363,0, MD,201 E. CHERRY ST,,WATSEKA,IL,60970,201 E. CHERRY ST,,WATSEKA,IL,60970
1514743,IF Bancorp  Inc ,10-Q,11/12/20,0001193125-20-291255,9/30/20,630,1," IF BANCORP, INC.",1514743,7363,0, MD,201 E. CHERRY ST,,WATSEKA,IL,60970,201 E. CHERRY ST,,WATSEKA,IL,60970
1514743,IF Bancorp  Inc ,10-Q,2/11/21,0001193125-21-037764,12/31/20,630,1," IF BANCORP, INC.",1514743,7363,0, MD,201 E. CHERRY ST,,WATSEKA,IL,60970,201 E. CHERRY ST,,WATSEKA,IL,60970
1514743,IF Bancorp  Inc ,10-Q,5/12/21,0001193125-21-158611,3/31/21,630,1," IF BANCORP, INC.",1514743,7363,0, MD,201 E. CHERRY ST,,WATSEKA,IL,60970,201 E. CHERRY ST,,WATSEKA,IL,60970
1514743,IF Bancorp  Inc ,10-Q,11/10/21,0001193125-21-325571,9/30/21,630,1," IF BANCORP, INC.",1514743,7363,0, MD,201 E. CHERRY ST,,WATSEKA,IL,60970,201 E. CHERRY ST,,WATSEKA,IL,60970
1530185,ATVROCKN,10-Q,2/10/17,0001530185-17-000001,2/29/16,531,1, ATVROCKN,1530185,7363,274594495, NV,1420 LONDON ROAD,,DULUTH,MN,55805,1420 LONDON ROAD,,DULUTH,MN,55805
1530185,ATVROCKN,10-Q,2/10/17,0001530185-17-000003,8/31/16,531,1, ATVROCKN,1530185,7363,274594495, NV,1420 LONDON ROAD,,DULUTH,MN,55805,1420 LONDON ROAD,,DULUTH,MN,55805
1530185,ATVROCKN,10-Q,2/10/17,0001530185-17-000004,11/30/16,531,1, ATVROCKN,1530185,7363,274594495, NV,1420 LONDON ROAD,,DULUTH,MN,55805,1420 LONDON ROAD,,DULUTH,MN,55805
1530185,ATVROCKN,10-Q,4/24/17,0001530185-17-000010,2/28/17,531,1, ATVROCKN,1530185,7363,274594495, NV,2251 N RAMPART BLVD,SUITE 207,LAS VEGAS,NV,89128,2251 N RAMPART BLVD,SUITE 207,LAS VEGAS,NV,89128
1530185,AMERITEK VENTURES,10-Q,10/24/17,0001530185-17-000024,8/31/17,531,1, AMERITEK VENTURES,1530185,7363,274594495, NV,1980 FESTIVAL PLAZA DR,SUITE 530,LAS VEGAS,NV,89135,1980 FESTIVAL PLAZA DR,SUITE 530,LAS VEGAS,NV,89135
1530185,AMERITEK VENTURES,10-Q,1/22/18,0001530185-18-000002,11/30/17,531,1, AMERITEK VENTURES,1530185,7363,274594495, NV,1980 FESTIVAL PLAZA DR,SUITE 530,LAS VEGAS,NV,89135,1980 FESTIVAL PLAZA DR,SUITE 530,LAS VEGAS,NV,89135
1530185,AMERITEK VENTURES,10-Q,4/16/18,0001530185-18-000005,2/28/18,531,1, AMERITEK VENTURES,1530185,7363,274594495, NV,1980 FESTIVAL PLAZA DR,SUITE 530,LAS VEGAS,NV,89135,1980 FESTIVAL PLAZA DR,SUITE 530,LAS VEGAS,NV,89135
1530185,AMERITEK VENTURES,10-Q,10/22/18,0001530185-18-000011,8/31/18,531,1, AMERITEK VENTURES,1530185,7363,274594495, NV,1980 FESTIVAL PLAZA DR,SUITE 530,LAS VEGAS,NV,89135,1980 FESTIVAL PLAZA DR,SUITE 530,LAS VEGAS,NV,89135
1530185,AMERITEK VENTURES,10-Q,1/25/19,0001530185-19-000002,11/30/18,531,1, AMERITEK VENTURES,1530185,7363,274594495, NV,1980 FESTIVAL PLAZA DR,SUITE 530,LAS VEGAS,NV,89135,1980 FESTIVAL PLAZA DR,SUITE 530,LAS VEGAS,NV,89135
1530185,AMERITEK VENTURES,10-Q,5/14/19,0001530185-19-000007,2/28/19,531,1, AMERITEK VENTURES,1530185,7363,274594495, NV,1980 FESTIVAL PLAZA DR,SUITE 530,LAS VEGAS,NV,89135,1980 FESTIVAL PLAZA DR,SUITE 530,LAS VEGAS,NV,89135
1591670,Farmland Partners Inc ,10-Q,5/10/17,0001558370-17-004040,3/31/17,1231,1, FARMLAND PARTNERS INC.,1591670,7363,463769850, MD,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237
1591670,Farmland Partners Inc ,10-Q,7/21/17,0001558370-17-005227,6/30/17,1231,1, FARMLAND PARTNERS INC.,1591670,7363,463769850, MD,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237
1591670,Farmland Partners Inc ,10-Q,11/9/17,0001558370-17-008697,9/30/17,1231,1, FARMLAND PARTNERS INC.,1591670,7363,463769850, MD,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237
1591670,Farmland Partners Inc ,10-Q,5/10/18,0001558370-18-004644,3/31/18,1231,1, FARMLAND PARTNERS INC.,1591670,7363,463769850, MD,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237
1591670,Farmland Partners Inc ,10-Q,8/9/18,0001558370-18-006908,6/30/18,1231,1, FARMLAND PARTNERS INC.,1591670,7363,463769850, MD,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237
1591670,Farmland Partners Inc ,10-Q,11/9/18,0001558370-18-009118,9/30/18,1231,1, FARMLAND PARTNERS INC.,1591670,7363,463769850, MD,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237
1591670,Farmland Partners Inc ,10-Q,5/9/19,0001558370-19-004663,3/31/19,1231,1, FARMLAND PARTNERS INC.,1591670,7363,463769850, MD,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237
1591670,Farmland Partners Inc ,10-Q,8/8/19,0001558370-19-007720,6/30/19,1231,1, FARMLAND PARTNERS INC.,1591670,7363,463769850, MD,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237
1591670,Farmland Partners Inc ,10-Q,11/12/19,0001558370-19-010848,9/30/19,1231,1, FARMLAND PARTNERS INC.,1591670,7363,463769850, MD,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237
1591670,Farmland Partners Inc ,10-Q,5/8/20,0001558370-20-006042,3/31/20,1231,1, FARMLAND PARTNERS INC.,1591670,7363,463769850, MD,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237
1591670,Farmland Partners Inc ,10-Q,8/10/20,0001558370-20-010212,6/30/20,1231,1, FARMLAND PARTNERS INC.,1591670,7363,463769850, MD,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237
1591670,Farmland Partners Inc ,10-Q,11/9/20,0001558370-20-013338,9/30/20,1231,1, FARMLAND PARTNERS INC.,1591670,7363,463769850, MD,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237
1591670,Farmland Partners Inc ,10-Q,5/14/21,0001558370-21-007251,3/31/21,1231,1, FARMLAND PARTNERS INC.,1591670,7363,463769850, MD,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237
1591670,Farmland Partners Inc ,10-Q,8/6/21,0001558370-21-010766,6/30/21,1231,1, FARMLAND PARTNERS INC.,1591670,7363,463769850, MD,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237
1591670,Farmland Partners Inc ,10-Q,10/28/21,0001558370-21-013765,9/30/21,1231,1, FARMLAND PARTNERS INC.,1591670,7363,463769850, MD,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237,4600 S. SYRACUSE STREET,SUITE 1450,DENVER,CO,80237
1593538,NAVIENT CORP,10-Q,4/27/17,0001193125-17-143137,3/31/17,1231,1, NAVIENT CORP,1593538,7363,464054283, DE,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801
1593538,NAVIENT CORP,10-Q,8/1/17,0001193125-17-244289,6/30/17,1231,1, NAVIENT CORP,1593538,7363,464054283, DE,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801
1593538,NAVIENT CORP,10-Q,10/27/17,0001193125-17-323117,9/30/17,1231,1, NAVIENT CORP,1593538,7363,464054283, DE,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801
1593538,NAVIENT CORP,10-Q,5/3/18,0001564590-18-010743,3/31/18,1231,1, NAVIENT CORP,1593538,7363,464054283, DE,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801
1593538,NAVIENT CORP,10-Q,8/3/18,0001564590-18-019172,6/30/18,1231,1, NAVIENT CORP,1593538,7363,464054283, DE,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801
1593538,NAVIENT CORP,10-Q,11/2/18,0001564590-18-026503,9/30/18,1231,1, NAVIENT CORP,1593538,7363,464054283, DE,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801
1593538,NAVIENT CORP,10-Q,5/3/19,0001564590-19-015717,3/31/19,1231,1, NAVIENT CORP,1593538,7363,464054283, DE,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801
1593538,NAVIENT CORP,10-Q,8/2/19,0001564590-19-028388,6/30/19,1231,1, NAVIENT CORP,1593538,7363,464054283, DE,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801
1593538,NAVIENT CORP,10-Q,11/1/19,0001564590-19-039431,9/30/19,1231,1, NAVIENT CORP,1593538,7363,464054283, DE,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801
1593538,NAVIENT CORP,10-Q,5/1/20,0001564590-20-020503,3/31/20,1231,1, NAVIENT CORP,1593538,7363,464054283, DE,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801
1593538,NAVIENT CORP,10-Q,8/5/20,0001564590-20-036909,6/30/20,1231,1, NAVIENT CORP,1593538,7363,464054283, DE,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801
1593538,NAVIENT CORP,10-Q,10/30/20,0001564590-20-049321,9/30/20,1231,1, NAVIENT CORP,1593538,7363,464054283, DE,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801
1593538,NAVIENT CORP,10-Q,4/28/21,0001564590-21-021336,3/31/21,1231,1, NAVIENT CORP,1593538,7363,464054283, DE,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801
1593538,NAVIENT CORP,10-Q,7/28/21,0001564590-21-038620,6/30/21,1231,1, NAVIENT CORP,1593538,7363,464054283, DE,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801
1593538,NAVIENT CORP,10-Q,10/27/21,0001564590-21-052315,9/30/21,1231,1, NAVIENT CORP,1593538,7363,464054283, DE,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801,123 JUSTISON STREET,SUITE 300,WILMINGTON,DE,19801
1600438,GMS Inc ,10-Q,3/9/17,0001558370-17-001533,1/31/17,430,1, GMS INC.,1600438,7363,0, DE,100 CRESCENT CENTRE PARKWAY,SUITE 800,TUCKER,GA,30084,100 CRESCENT CENTRE PARKWAY,SUITE 800,TUCKER,GA,30084
